id,ROUGE-1,ROUGE-2,ROUGE-L,BLEU-1,BLEU-2,BLEU-3,BLEU-4,BLEU,METEOR,BERTScore-F1
1860,0.2989,0.1163,0.1839,0.2326,0.1281,0.0837,0.029,0.029,0.2239,0.1854
1861,0.3985,0.1413,0.2509,0.1496,0.0835,0.0548,0.0402,0.0402,0.1691,0.2266
1862,0.3451,0.1107,0.1882,0.1703,0.0801,0.0412,0.0249,0.0249,0.1699,0.0566
1863,0.3694,0.1548,0.2803,0.3012,0.1818,0.1268,0.0935,0.0935,0.2676,0.1752
1864,0.293,0.0774,0.2038,0.1865,0.071,0.019,0.0099,0.0099,0.1259,0.1219
1865,0.2488,0.0651,0.1382,0.1031,0.0503,0.0116,0.0056,0.0056,0.1149,-0.2079
1866,0.4693,0.2036,0.3321,0.1794,0.1062,0.0654,0.0416,0.0416,0.2253,0.3237
1867,0.5304,0.2235,0.3425,0.4494,0.2674,0.1602,0.1094,0.1094,0.3712,0.2983
1868,0.3586,0.1119,0.2207,0.2933,0.1781,0.1092,0.0367,0.0367,0.2331,0.1228
1869,0.2642,0.0255,0.1635,0.1772,0.0151,0.0067,0.0044,0.0044,0.1127,0.042
1870,0.1345,0.0342,0.1008,0.0741,0.0304,0.0105,0.0062,0.0062,0.0926,-0.0072
1871,0.5464,0.2873,0.4262,0.3878,0.2421,0.1686,0.1105,0.1105,0.3478,0.4409
1872,0.4751,0.2235,0.3646,0.3756,0.2245,0.1317,0.0402,0.0402,0.2984,0.3217
1873,0.4186,0.1059,0.1977,0.2017,0.107,0.0641,0.0418,0.0418,0.1634,0.0419
1874,0.4865,0.2404,0.3784,0.4149,0.2987,0.2327,0.1879,0.1879,0.3215,0.3397
1875,0.3929,0.1532,0.2143,0.272,0.1423,0.0771,0.0243,0.0243,0.2267,0.2721
1876,0.2838,0.1096,0.2162,0.1529,0.0603,0.0353,0.0152,0.0152,0.1674,0.0808
1877,0.4327,0.165,0.2885,0.2986,0.1605,0.0966,0.0299,0.0299,0.2585,0.2306
1878,0.5089,0.2793,0.3571,0.3374,0.2425,0.1822,0.1419,0.1419,0.3312,0.3566
1879,0.4837,0.1457,0.2222,0.359,0.1672,0.0717,0.0265,0.0265,0.2932,0.2646
1880,0.3424,0.1412,0.2646,0.1536,0.0932,0.0662,0.0487,0.0487,0.1829,0.1604
1881,0.5145,0.2845,0.2905,0.213,0.141,0.1019,0.071,0.071,0.2225,0.3138
1882,0.4393,0.2453,0.3458,0.3268,0.2324,0.1757,0.1231,0.1231,0.2897,0.3424
1883,0.2676,0.1143,0.1831,0.1842,0.0858,0.0463,0.0192,0.0192,0.1667,0.0463
1884,0.4429,0.2319,0.3714,0.2841,0.198,0.1398,0.0991,0.0991,0.4108,0.3203
1885,0.4474,0.177,0.3421,0.186,0.1146,0.0679,0.0371,0.0371,0.1942,0.2256
1886,0.3571,0.1014,0.2286,0.2532,0.1139,0.0696,0.0258,0.0258,0.2647,0.1565
1887,0.3385,0.1562,0.2308,0.191,0.1141,0.0531,0.0204,0.0204,0.3848,0.1612
1888,0.2621,0.0784,0.1942,0.1551,0.0744,0.0543,0.0391,0.0391,0.1209,-0.0527
1889,0.2951,0.0773,0.1858,0.2614,0.1226,0.0704,0.045,0.045,0.1652,0.0834
1890,0.3729,0.1714,0.2825,0.2672,0.1614,0.1197,0.0935,0.0935,0.2312,0.1897
1891,0.3793,0.186,0.2874,0.263,0.1691,0.1128,0.0814,0.0814,0.2115,0.1865
1892,0.3535,0.1408,0.2791,0.2139,0.1303,0.0907,0.0638,0.0638,0.1547,0.1347
1893,0.1921,0.0352,0.131,0.0525,0.005,0.0023,0.0016,0.0016,0.0457,-0.1515
1894,0.4793,0.3361,0.3802,0.3421,0.2702,0.1991,0.1442,0.1442,0.5268,0.3237
1895,0.3709,0.1611,0.2384,0.191,0.0807,0.0196,0.0097,0.0097,0.2801,0.1434
1896,0.2449,0.069,0.1633,0.1774,0.0701,0.041,0.0177,0.0177,0.1089,0.0139
1897,0.4,0.1486,0.2267,0.2637,0.121,0.079,0.0579,0.0579,0.3046,0.226
1898,0.3117,0.1223,0.2078,0.1697,0.0935,0.0534,0.0307,0.0307,0.1295,0.0554
1899,0.2235,0.0714,0.1529,0.1343,0.0808,0.0505,0.0337,0.0337,0.1234,-0.1644
1900,0.3516,0.1348,0.1758,0.0741,0.0118,0.0065,0.0048,0.0048,0.2046,-0.0726
1901,0.2584,0.0795,0.191,0.1093,0.0663,0.0447,0.0174,0.0174,0.1202,-0.1631
1902,0.4022,0.226,0.2793,0.333,0.2488,0.206,0.175,0.175,0.2585,0.2408
1903,0.3491,0.0857,0.2264,0.239,0.1015,0.0448,0.0168,0.0168,0.1845,0.0646
1904,0.3762,0.14,0.2178,0.2998,0.1685,0.0648,0.0227,0.0227,0.1968,0.0497
1905,0.3221,0.0544,0.1879,0.1558,0.0143,0.0065,0.0044,0.0044,0.113,-0.1078
1906,0.491,0.2061,0.3593,0.4375,0.2468,0.1328,0.0418,0.0418,0.3001,0.2281
1907,0.3724,0.1259,0.2897,0.1978,0.0938,0.0215,0.0103,0.0103,0.2373,0.3183
1908,0.4762,0.2169,0.3214,0.3221,0.2068,0.1587,0.1261,0.1261,0.2822,0.3864
1909,0.4178,0.2242,0.3822,0.2148,0.1422,0.0945,0.0565,0.0565,0.2044,0.2622
1910,0.2954,0.0743,0.1415,0.0736,0.0272,0.0115,0.0042,0.0042,0.1076,0.0593
1911,0.3944,0.1429,0.2958,0.2619,0.1486,0.0814,0.0508,0.0508,0.254,0.2234
1912,0.1328,0.0418,0.0996,0.022,0.0111,0.0033,0.0018,0.0018,0.0482,-0.2867
1913,0.4324,0.249,0.332,0.1579,0.1181,0.0984,0.0855,0.0855,0.1985,0.2329
1914,0.1472,0.0262,0.0952,0.0636,0.0185,0.0057,0.0032,0.0032,0.0539,-0.1593
1915,0.3671,0.1282,0.2152,0.2785,0.1336,0.0614,0.0235,0.0235,0.2206,0.1302
1916,0.4226,0.2874,0.3452,0.0978,0.0762,0.0598,0.0474,0.0474,0.1905,0.2969
1917,0.4855,0.2573,0.3699,0.3173,0.2148,0.1636,0.1237,0.1237,0.3159,0.2792
1918,0.4444,0.169,0.2917,0.2625,0.1525,0.0964,0.0584,0.0584,0.3561,0.3567
1919,0.3333,0.1127,0.2361,0.2297,0.0972,0.0508,0.0207,0.0207,0.2109,0.1912
1920,0.35,0.1356,0.2667,0.1923,0.0866,0.0214,0.0107,0.0107,0.2906,0.2252
1921,0.3521,0.1571,0.2817,0.2262,0.1477,0.0643,0.0239,0.0239,0.2788,0.1621
1922,0.559,0.3436,0.4803,0.3059,0.2112,0.14,0.1007,0.1007,0.3213,0.5044
1923,0.3263,0.0957,0.2105,0.2293,0.1198,0.0731,0.0245,0.0245,0.2017,0.1506
1924,0.4321,0.2125,0.3086,0.3023,0.2066,0.145,0.0926,0.0926,0.29,0.2349
1925,0.0916,0.0155,0.0763,0.0282,0.0063,0.0039,0.003,0.003,0.0371,-0.2177
1926,0.3646,0.1684,0.2083,0.2595,0.162,0.093,0.0538,0.0538,0.2707,0.0844
1927,0.4726,0.2468,0.3713,0.2546,0.1516,0.0965,0.0587,0.0587,0.2363,0.3656
1928,0.6632,0.4607,0.5078,0.5493,0.4554,0.3949,0.3433,0.3433,0.4969,0.537
1929,0.5391,0.2719,0.3565,0.292,0.2013,0.1438,0.1065,0.1065,0.2255,0.3658
1930,0.4062,0.1969,0.2812,0.1684,0.1028,0.0695,0.0499,0.0499,0.1947,0.2452
1931,0.3653,0.1382,0.2283,0.1823,0.0932,0.0472,0.0159,0.0159,0.1562,0.1381
1932,0.3394,0.0982,0.1939,0.2841,0.1278,0.0267,0.0122,0.0122,0.2212,0.0305
1933,0.3979,0.1587,0.2618,0.1617,0.1043,0.0744,0.0556,0.0556,0.1988,0.205
1934,0.459,0.1989,0.2732,0.2565,0.1703,0.11,0.0746,0.0746,0.215,0.1465
1935,0.2314,0.0504,0.1818,0.1447,0.0621,0.0173,0.0092,0.0092,0.1772,0.0137
1936,0.3529,0.1493,0.2647,0.2043,0.0942,0.0214,0.0102,0.0102,0.2804,0.3183
1937,0.3721,0.1059,0.1977,0.2751,0.1239,0.0259,0.0119,0.0119,0.171,0.1732
1938,0.3662,0.1286,0.2394,0.2738,0.1407,0.1065,0.0879,0.0879,0.322,0.1014
1939,0.3163,0.1033,0.214,0.2297,0.1135,0.0594,0.0204,0.0204,0.1626,0.0913
1940,0.3218,0.1163,0.2414,0.1907,0.0905,0.0207,0.01,0.01,0.1409,0.0514
1941,0.5034,0.2759,0.3946,0.3902,0.2688,0.2083,0.1618,0.1618,0.3717,0.3453
1942,0.4068,0.0914,0.226,0.2889,0.1645,0.0685,0.0249,0.0249,0.1973,0.1646
1943,0.4675,0.1974,0.3506,0.3415,0.1948,0.1125,0.0366,0.0366,0.3493,0.2611
1944,0.4029,0.1022,0.2734,0.241,0.1212,0.0263,0.0123,0.0123,0.2798,0.2832
1945,0.3137,0.1457,0.2222,0.224,0.1302,0.0867,0.0641,0.0641,0.199,-0.0334
1946,0.4141,0.1511,0.2643,0.2243,0.1283,0.0823,0.0525,0.0525,0.216,0.2114
1947,0.3333,0.0769,0.2121,0.2329,0.0569,0.0166,0.009,0.009,0.2078,0.0773
1948,0.4699,0.1829,0.3253,0.3475,0.1838,0.1185,0.0675,0.0675,0.2652,0.3034
1949,0.3053,0.1395,0.2748,0.1837,0.1066,0.0619,0.0223,0.0223,0.399,0.3094
1950,0.5578,0.2759,0.381,0.3977,0.2619,0.1774,0.1273,0.1273,0.5213,0.3517
1951,0.4654,0.2293,0.3522,0.3766,0.2335,0.1427,0.0792,0.0792,0.3398,0.2728
1952,0.3852,0.1203,0.237,0.2143,0.088,0.0211,0.0104,0.0104,0.2755,0.2329
1953,0.1667,0.028,0.1019,0.0167,0.0022,0.0011,0.0008,0.0008,0.0267,-0.1857
1954,0.5201,0.3764,0.4469,0.2134,0.1799,0.155,0.132,0.132,0.2919,0.3551
1955,0.4247,0.2361,0.3288,0.3012,0.201,0.1441,0.093,0.093,0.3487,0.2253
1956,0.4435,0.1951,0.2742,0.1701,0.0796,0.0391,0.013,0.013,0.149,0.2135
1957,0.3819,0.1421,0.2613,0.3009,0.1562,0.0794,0.0478,0.0478,0.2174,0.1783
1958,0.402,0.1827,0.2714,0.2423,0.1613,0.1221,0.092,0.092,0.2394,0.1713
1959,0.402,0.1584,0.2843,0.272,0.1625,0.1027,0.0548,0.0548,0.2393,0.1279
1960,0.3902,0.2099,0.3293,0.2637,0.1712,0.1321,0.107,0.107,0.2346,0.2063
1961,0.283,0.0857,0.1792,0.1743,0.0731,0.0161,0.0076,0.0076,0.1347,0.0215
1962,0.4484,0.2172,0.3049,0.3059,0.2005,0.1301,0.0768,0.0768,0.2403,0.197
1963,0.5189,0.2762,0.4245,0.3455,0.2535,0.1846,0.14,0.14,0.2975,0.4431
1964,0.3636,0.1546,0.2488,0.2203,0.1221,0.0743,0.0489,0.0489,0.2019,0.1816
1965,0.4511,0.2443,0.3609,0.3158,0.2152,0.1463,0.0809,0.0809,0.4679,0.3323
1966,0.497,0.1796,0.2959,0.3929,0.1946,0.1115,0.0362,0.0362,0.3084,0.3541
1967,0.4394,0.1538,0.2576,0.2237,0.0946,0.023,0.0113,0.0113,0.2989,0.1955
1968,0.5419,0.3007,0.4,0.4121,0.3053,0.2523,0.2131,0.2131,0.3429,0.4384
1969,0.4258,0.183,0.2581,0.3317,0.2113,0.1347,0.0907,0.0907,0.2439,0.1444
1970,0.3967,0.2353,0.3471,0.2625,0.1823,0.1287,0.0954,0.0954,0.3819,0.1769
1971,0.2769,0.0625,0.2154,0.1733,0.0153,0.0068,0.0046,0.0046,0.1406,-0.0009
1972,0.4252,0.192,0.2992,0.2022,0.1268,0.0822,0.0504,0.0504,0.4488,0.2995
1973,0.2286,0.0231,0.16,0.1957,0.0464,0.0134,0.0072,0.0072,0.1507,0.0586
1974,0.3855,0.1463,0.2771,0.2963,0.1826,0.0945,0.0574,0.0574,0.2413,0.2164
1975,0.5443,0.2564,0.3797,0.3838,0.2231,0.1252,0.0851,0.0851,0.336,0.3717
1976,0.3025,0.0342,0.1681,0.1842,0.0496,0.0149,0.0082,0.0082,0.1559,-0.0125
1977,0.4909,0.2661,0.3182,0.3207,0.233,0.1621,0.1166,0.1166,0.2624,0.1425
1978,0.3243,0.1273,0.1982,0.2163,0.1164,0.0754,0.0567,0.0567,0.1773,-0.009
1979,0.4092,0.2791,0.3564,0.1569,0.125,0.1057,0.0932,0.0932,0.2279,0.1728
1980,0.4969,0.2893,0.3975,0.4186,0.3138,0.2414,0.1706,0.1706,0.3631,0.3663
1981,0.3478,0.0659,0.1739,0.2447,0.1026,0.0485,0.0188,0.0188,0.1896,0.0477
1982,0.6667,0.4385,0.4656,0.5489,0.4204,0.3294,0.2525,0.2525,0.4787,0.566
1983,0.3176,0.0714,0.1647,0.2093,0.0859,0.0206,0.0101,0.0101,0.152,0.0229
1984,0.1935,0.0131,0.129,0.1149,0.0116,0.0054,0.0037,0.0037,0.089,-0.1048
1985,0.36,0.0946,0.2267,0.25,0.1172,0.0248,0.0114,0.0114,0.2911,0.2277
1986,0.3758,0.184,0.2909,0.3293,0.2115,0.1497,0.1062,0.1062,0.2642,0.1537
1987,0.4295,0.2177,0.3356,0.2471,0.1715,0.1354,0.1049,0.1049,0.2848,0.2571
1988,0.304,0.0813,0.208,0.1842,0.0701,0.0188,0.0098,0.0098,0.1652,0.0987
1989,0.3741,0.1606,0.2734,0.2381,0.1417,0.0902,0.0549,0.0549,0.3512,0.247
1990,0.3607,0.1326,0.1967,0.2654,0.1571,0.0803,0.0272,0.0272,0.209,0.1486
1991,0.5347,0.24,0.3564,0.3481,0.2215,0.1579,0.1209,0.1209,0.3396,0.2975
1992,0.4973,0.1967,0.3459,0.3947,0.2232,0.1285,0.0822,0.0822,0.3018,0.3244
1993,0.4167,0.1928,0.2976,0.3487,0.2258,0.1639,0.1288,0.1288,0.32,0.2802
1994,0.5485,0.2894,0.3291,0.3191,0.2223,0.1728,0.1391,0.1391,0.2938,0.3722
1995,0.3468,0.1988,0.2775,0.1526,0.1202,0.1003,0.0856,0.0856,0.2298,-0.0458
1996,0.4027,0.1088,0.2416,0.2368,0.0973,0.0504,0.0205,0.0205,0.1807,0.2383
1997,0.352,0.0976,0.224,0.1786,0.0803,0.0199,0.0099,0.0099,0.2522,0.0727
1998,0.1407,0.0305,0.0704,0.0297,0.0128,0.0036,0.0019,0.0019,0.041,-0.2556
1999,0.4804,0.1921,0.324,0.3059,0.181,0.1254,0.0991,0.0991,0.2433,0.137
2000,0.4051,0.1026,0.2532,0.3375,0.1729,0.1048,0.0622,0.0622,0.2965,0.1371
2001,0.2532,0.1277,0.1772,0.0667,0.0504,0.0379,0.029,0.029,0.0941,-0.1713
2002,0.519,0.3077,0.3671,0.3816,0.2471,0.1876,0.1458,0.1458,0.3529,0.3579
2003,0.4519,0.1857,0.2929,0.2741,0.1733,0.1208,0.0873,0.0873,0.2699,0.2497
2004,0.4354,0.2345,0.3265,0.2857,0.176,0.1236,0.0915,0.0915,0.2764,0.2845
2005,0.4201,0.1843,0.3196,0.2726,0.1779,0.1368,0.1033,0.1033,0.2322,0.3998
2006,0.3774,0.1656,0.2516,0.2651,0.1706,0.1128,0.0651,0.0651,0.1662,0.2222
2007,0.256,0.065,0.176,0.1512,0.0422,0.0128,0.0071,0.0071,0.1697,0.0858
2008,0.3931,0.1287,0.2659,0.3256,0.1751,0.1031,0.0603,0.0603,0.2365,0.175
2009,0.4293,0.2222,0.3037,0.346,0.2497,0.1641,0.0821,0.0821,0.2687,0.2755
2010,0.2553,0.0571,0.1418,0.0827,0.0352,0.0156,0.0058,0.0058,0.0874,-0.0365
2011,0.514,0.1808,0.3687,0.4235,0.246,0.1539,0.0971,0.0971,0.3039,0.4335
2012,0.3359,0.1705,0.2595,0.2192,0.1351,0.0801,0.0293,0.0293,0.2548,0.2186
2013,0.3444,0.0787,0.1889,0.2193,0.0834,0.0195,0.0095,0.0095,0.1509,0.0191
2014,0.5714,0.3093,0.3265,0.4485,0.329,0.2513,0.1938,0.1938,0.3526,0.2701
2015,0.4094,0.1893,0.3275,0.3494,0.2165,0.1323,0.0733,0.0733,0.2592,0.2113
2016,0.3077,0.0599,0.2012,0.2559,0.0973,0.0228,0.0111,0.0111,0.1408,0.1056
2017,0.4348,0.0989,0.2391,0.2986,0.127,0.026,0.0118,0.0118,0.213,0.146
2018,0.519,0.3136,0.2976,0.1729,0.1193,0.0863,0.063,0.063,0.2574,0.3133
2019,0.4805,0.3333,0.3766,0.1931,0.1604,0.1358,0.1163,0.1163,0.2665,0.3436
2020,0.3602,0.1132,0.2112,0.2697,0.1356,0.0596,0.0223,0.0223,0.2235,0.1787
2021,0.3529,0.1045,0.2206,0.1585,0.0626,0.017,0.0089,0.0089,0.2285,0.2172
2022,0.2842,0.0994,0.2077,0.2198,0.1307,0.1048,0.09,0.09,0.1452,0.0933
2023,0.4631,0.1294,0.2562,0.2645,0.1007,0.054,0.0188,0.0188,0.2164,0.2718
2024,0.5376,0.2609,0.2688,0.47,0.3152,0.2199,0.1621,0.1621,0.3844,0.302
2025,0.4245,0.2,0.3019,0.3061,0.1946,0.1403,0.1038,0.1038,0.2601,0.177
2026,0.3684,0.1383,0.2421,0.2659,0.1599,0.0999,0.0737,0.0737,0.2136,0.1433
2027,0.3025,0.188,0.2185,0.1481,0.0962,0.0617,0.0234,0.0234,0.263,0.2099
2028,0.49,0.2525,0.39,0.3645,0.269,0.208,0.1625,0.1625,0.2679,0.2786
2029,0.4368,0.2209,0.2989,0.3469,0.2316,0.1647,0.1239,0.1239,0.3366,0.3022
2030,0.307,0.0796,0.2105,0.1982,0.094,0.0405,0.015,0.015,0.1687,0.0275
2031,0.4211,0.1742,0.2707,0.1608,0.0934,0.0621,0.0411,0.0411,0.1928,0.2557
2032,0.3526,0.1337,0.1965,0.0929,0.055,0.0361,0.0229,0.0229,0.1849,0.0818
2033,0.4834,0.2105,0.3318,0.2828,0.1788,0.1195,0.0852,0.0852,0.2775,0.2506
2034,0.1699,0.0329,0.1111,0.0443,0.0158,0.0041,0.0021,0.0021,0.0514,-0.2121
2035,0.5315,0.2091,0.3514,0.3135,0.1881,0.1315,0.0952,0.0952,0.2612,0.4518
2036,0.4218,0.1655,0.2449,0.2987,0.1402,0.064,0.0244,0.0244,0.2895,0.2287
2037,0.4532,0.2174,0.259,0.2076,0.1228,0.0879,0.0641,0.0641,0.2163,0.2065
2038,0.3141,0.0952,0.1885,0.2258,0.0858,0.0201,0.0097,0.0097,0.1708,0.0704
2039,0.5547,0.3937,0.4844,0.2927,0.2456,0.2164,0.1938,0.1938,0.3555,0.3515
2040,0.1481,0.0125,0.0988,0.037,0.0059,0.0032,0.0024,0.0024,0.0317,-0.2227
2041,0.3515,0.0736,0.1939,0.2933,0.063,0.0176,0.0093,0.0093,0.1904,0.0382
2042,0.3788,0.0923,0.2424,0.1954,0.0826,0.0431,0.0176,0.0176,0.2443,0.317
2043,0.408,0.2016,0.272,0.2321,0.1458,0.079,0.049,0.049,0.2223,0.1933
2044,0.5303,0.4198,0.4773,0.2197,0.1872,0.1615,0.1386,0.1386,0.3081,0.5141
2045,0.385,0.237,0.3286,0.1651,0.1175,0.091,0.0754,0.0754,0.1973,0.1504
2046,0.2941,0.06,0.1765,0.12,0.0403,0.013,0.0075,0.0075,0.2254,0.2079
2047,0.4407,0.1943,0.339,0.3422,0.2085,0.1451,0.1021,0.1021,0.2723,0.2906
2048,0.4392,0.1973,0.2973,0.165,0.1029,0.065,0.0436,0.0436,0.2043,0.3102
2049,0.3958,0.1579,0.2917,0.2811,0.1606,0.1189,0.0987,0.0987,0.2315,0.2491
2050,0.4179,0.1106,0.2587,0.2784,0.131,0.0535,0.0193,0.0193,0.199,0.2809
2051,0.4381,0.0962,0.2476,0.3281,0.1247,0.0668,0.0232,0.0232,0.2274,0.2124
2052,0.3902,0.1111,0.2317,0.2529,0.1085,0.024,0.0113,0.0113,0.2058,0.1908
2053,0.3277,0.1371,0.1695,0.2106,0.0973,0.0476,0.0188,0.0188,0.1592,-0.0023
2054,0.3284,0.0704,0.209,0.1775,0.073,0.0343,0.0133,0.0133,0.1589,0.0758
2055,0.375,0.1261,0.2583,0.175,0.074,0.0387,0.0236,0.0236,0.1776,0.198
2056,0.344,0.1532,0.232,0.1784,0.1104,0.0784,0.0557,0.0557,0.1723,0.178
2057,0.376,0.1532,0.232,0.2176,0.1279,0.0892,0.0665,0.0665,0.1976,0.1542
2058,0.2523,0.1651,0.1802,0.1059,0.071,0.0567,0.0459,0.0459,0.2597,0.1107
2059,0.2353,0.0171,0.1176,0.1392,0.0134,0.0061,0.0042,0.0042,0.1613,0.1464
2060,0.3684,0.1277,0.2526,0.1933,0.101,0.0538,0.0332,0.0332,0.1583,0.0336
2061,0.4435,0.2281,0.3043,0.2233,0.1478,0.0982,0.0587,0.0587,0.2253,0.2468
2062,0.4072,0.1212,0.2874,0.3516,0.1709,0.0706,0.0256,0.0256,0.2463,0.1972
2063,0.4,0.1544,0.24,0.1428,0.0693,0.0403,0.0218,0.0218,0.163,0.2626
2064,0.3805,0.2167,0.2927,0.2783,0.1981,0.1624,0.1415,0.1415,0.1975,0.154
2065,0.4874,0.2627,0.3277,0.2128,0.1407,0.0994,0.0667,0.0667,0.2504,0.2728
2066,0.3259,0.1353,0.163,0.1772,0.0826,0.0446,0.0185,0.0185,0.2503,0.0112
2067,0.3229,0.0632,0.1875,0.2565,0.073,0.0177,0.0088,0.0088,0.1642,-0.043
2068,0.1951,0.0826,0.1301,0.1034,0.0347,0.0112,0.0064,0.0064,0.1723,0.0261
2069,0.3051,0.08,0.1808,0.199,0.0448,0.0127,0.0068,0.0068,0.1221,0.073
2070,0.4299,0.1792,0.2617,0.2466,0.1391,0.0992,0.0731,0.0731,0.2001,0.2597
2071,0.5732,0.2839,0.3949,0.3846,0.2695,0.214,0.1779,0.1779,0.5165,0.4069
2072,0.4324,0.2055,0.3378,0.2619,0.1685,0.1013,0.0598,0.0598,0.2549,0.1885
2073,0.4641,0.2723,0.3544,0.2842,0.2108,0.1615,0.1281,0.1281,0.2703,0.3201
2074,0.3217,0.0851,0.2098,0.1932,0.1054,0.0637,0.0417,0.0417,0.247,0.1243
2075,0.3797,0.1021,0.2025,0.2284,0.1083,0.0611,0.035,0.035,0.1434,0.0744
2076,0.4824,0.1429,0.3294,0.3424,0.181,0.1167,0.0665,0.0665,0.2821,0.175
2077,0.1778,0.0,0.1037,0.1358,0.013,0.006,0.0041,0.0041,0.1175,-0.1006
2078,0.1692,0.0781,0.1538,0.1027,0.0391,0.0132,0.0077,0.0077,0.0666,-0.2748
2079,0.1242,0.0126,0.0994,0.085,0.0303,0.01,0.0058,0.0058,0.0449,-0.2552
2080,0.4109,0.1797,0.2558,0.1983,0.118,0.0707,0.0436,0.0436,0.2408,0.219
2081,0.2888,0.0973,0.1925,0.2036,0.0794,0.0187,0.0091,0.0091,0.1458,0.1047
2082,0.3886,0.104,0.2171,0.2989,0.1021,0.0231,0.011,0.011,0.2544,0.1486
2083,0.4324,0.2055,0.2297,0.3333,0.2236,0.156,0.0993,0.0993,0.4133,0.1503
2084,0.6012,0.236,0.3681,0.4092,0.2449,0.1549,0.0983,0.0983,0.3658,0.432
2085,0.3378,0.1507,0.2568,0.1829,0.0823,0.0553,0.0383,0.0383,0.1686,0.1725
2086,0.338,0.1517,0.2441,0.0664,0.0371,0.0193,0.0079,0.0079,0.1064,0.0225
2087,0.381,0.2258,0.254,0.2639,0.1724,0.1285,0.0886,0.0886,0.28,0.1915
2088,0.439,0.1675,0.322,0.3083,0.1863,0.1287,0.0986,0.0986,0.2439,0.2588
2089,0.3827,0.15,0.2716,0.3289,0.2053,0.1299,0.0871,0.0871,0.2069,0.1061
2090,0.3615,0.1085,0.1769,0.1237,0.0531,0.0222,0.0081,0.0081,0.1534,0.1014
2091,0.156,0.0144,0.0851,0.0909,0.0109,0.0054,0.0038,0.0038,0.084,-0.0657
2092,0.3546,0.0863,0.1986,0.253,0.0786,0.0424,0.0176,0.0176,0.2277,0.105
2093,0.3304,0.1239,0.2261,0.1739,0.0715,0.0197,0.0104,0.0104,0.2657,0.1992
2094,0.3121,0.117,0.1734,0.1585,0.0774,0.0386,0.0154,0.0154,0.1043,0.1714
2095,0.4333,0.1573,0.2667,0.322,0.1701,0.0996,0.058,0.058,0.2267,0.081
2096,0.2087,0.0,0.1565,0.1026,0.0115,0.0056,0.0039,0.0039,0.1366,0.1318
2097,0.4211,0.1416,0.3421,0.2648,0.1518,0.0979,0.0663,0.0663,0.2416,0.2856
2098,0.1615,0.0,0.1118,0.1279,0.0123,0.0056,0.0038,0.0038,0.0849,-0.1535
2099,0.25,0.0331,0.1447,0.0963,0.0317,0.0071,0.0033,0.0033,0.1006,-0.0841
2100,0.506,0.2439,0.3253,0.4153,0.2607,0.1477,0.0789,0.0789,0.3073,0.3626
2101,0.4286,0.253,0.25,0.3483,0.2594,0.1978,0.1524,0.1524,0.3728,0.1792
2102,0.2585,0.0414,0.1361,0.1538,0.0447,0.0138,0.0077,0.0077,0.0834,-0.0878
2103,0.4772,0.2359,0.3046,0.3783,0.2513,0.1464,0.075,0.075,0.3,0.2073
2104,0.5081,0.2514,0.3784,0.4205,0.2781,0.2008,0.1397,0.1397,0.3392,0.3338
2105,0.4607,0.1693,0.2827,0.3825,0.2,0.1192,0.0776,0.0776,0.2913,0.3265
2106,0.3851,0.1509,0.3106,0.2963,0.1826,0.1191,0.0811,0.0811,0.2154,0.2286
2107,0.4783,0.2544,0.3478,0.2964,0.2086,0.154,0.1176,0.1176,0.3417,0.2813
2108,0.4279,0.1307,0.2687,0.3029,0.1403,0.057,0.0205,0.0205,0.1993,0.251
2109,0.4831,0.2727,0.427,0.3548,0.2405,0.172,0.1297,0.1297,0.4611,0.2973
2110,0.3922,0.1589,0.2484,0.2624,0.1912,0.1486,0.1143,0.1143,0.2482,-0.0027
2111,0.4118,0.1287,0.2353,0.3009,0.1641,0.0901,0.0605,0.0605,0.2473,0.2228
2112,0.4921,0.2222,0.3455,0.3006,0.1914,0.1313,0.0948,0.0948,0.2644,0.2317
2113,0.537,0.2243,0.3333,0.4412,0.2708,0.18,0.1271,0.1271,0.346,0.2945
2114,0.5467,0.2432,0.36,0.465,0.2896,0.1921,0.1321,0.1321,0.4025,0.4015
2115,0.2667,0.0451,0.1333,0.2051,0.0894,0.0472,0.0194,0.0194,0.1949,0.0683
2116,0.4719,0.1591,0.3258,0.3636,0.171,0.088,0.0299,0.0299,0.2284,0.3746
2117,0.2887,0.1474,0.2474,0.169,0.1099,0.0705,0.0476,0.0476,0.2971,0.1292
2118,0.2679,0.2,0.2143,0.1139,0.0936,0.0829,0.074,0.074,0.2481,0.0609
2119,0.3503,0.1029,0.2712,0.1632,0.0843,0.05,0.0183,0.0183,0.1507,-0.0636
2120,0.3239,0.1286,0.2535,0.2368,0.1124,0.0555,0.022,0.022,0.2071,0.0411
2121,0.4624,0.2339,0.3699,0.3619,0.2409,0.1677,0.135,0.135,0.25,0.32
2122,0.4361,0.1221,0.2556,0.3377,0.1633,0.0892,0.0313,0.0313,0.3214,0.1845
2123,0.5143,0.2788,0.3143,0.3697,0.2737,0.2023,0.1603,0.1603,0.286,0.302
2124,0.3918,0.1667,0.2577,0.2707,0.1572,0.1046,0.068,0.068,0.2184,0.2093
2125,0.3186,0.1622,0.2124,0.1571,0.0954,0.0645,0.0447,0.0447,0.2531,0.0689
2126,0.5793,0.2517,0.4,0.4359,0.2815,0.1843,0.1258,0.1258,0.4755,0.3897
